onset_latency,rise_time,peak_amplitude,recovery_time,dwell_time,switching_rate,mean_synchrony,synchrony_entropy,onset_defined,rise_defined,recovery_defined,_notes,_params,first_peak_time,baseline_fraction,inter_peak_cv,morphology_label,ground_truth_morphology,replication
,1.0,0.8552075627243825,56.0,75.0,0.6,0.5002609959502708,2.7199266442910863,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",20.0,0.0,0.6531972647421809,oscillatory,early_high_late_low,158
,1.0,0.8566476593660948,48.0,75.0,0.6,0.5025718541481274,2.7904022131832176,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",7.0,0.0,0.849096482570689,oscillatory,early_high_late_low,159
,1.0,0.8743002914214628,8.0,30.2,1.8,0.4999069626638709,2.8188064900910703,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",23.0,0.0,0.5023796864307492,oscillatory,early_high_late_low,160
,1.0,0.8535676139368625,64.0,37.5,1.4,0.5029637973717382,2.7011979959795167,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.0,0.6434545664643632,oscillatory,early_high_late_low,161
,1.0,0.8508092636875264,12.0,49.333333333333336,1.0,0.4987882480553979,2.71525565523668,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",7.0,0.0,0.9191739957430295,oscillatory,early_high_late_low,162
,1.0,0.8610429094064037,64.0,50.666666666666664,1.0,0.5080433494806326,2.7512136329072896,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",1.0,0.0,1.3997417063201267,oscillatory,early_high_late_low,163
,1.0,0.8533007851637244,80.0,29.8,1.8,0.4965396012150348,2.779447920121133,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",40.0,0.0,0.4657587540038479,oscillatory,early_high_late_low,164
,2.0,0.866258763116394,92.0,37.5,1.4,0.49730879715194515,2.6987391983532785,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.0,0.7520024498333123,oscillatory,early_high_late_low,165
,1.0,0.8459194867353279,53.0,50.0,1.0,0.4996059689256352,2.7194109093997523,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",12.0,0.0,0.7361433004938482,oscillatory,early_high_late_low,166
,1.0,0.8835182552644855,3.0,49.666666666666664,1.0,0.4943289763987084,2.7921535610082864,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",35.0,0.0,0.48540861275404573,oscillatory,early_high_late_low,167
,1.0,0.8624612084216803,58.0,30.4,1.8,0.5035887637972721,2.831415547242076,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.0,0.8442515540143027,oscillatory,early_high_late_low,168
,1.0,0.8636010199146205,96.0,50.0,1.0,0.5003447864377465,2.70996300783568,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",16.0,0.0,0.624030760842126,oscillatory,early_high_late_low,169
,1.0,0.8600693875899044,67.0,49.666666666666664,1.0,0.5006814883365812,2.8165099214553218,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",4.0,0.0,0.852958585841054,oscillatory,early_high_late_low,170
,1.0,0.8872120611732472,46.0,37.75,1.4,0.4990188505729209,2.7927206844720756,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",32.0,0.0,0.6640762229721056,oscillatory,early_high_late_low,171
,2.0,0.8723909025229819,29.0,30.2,1.8,0.4984266423878156,2.733648764592835,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",14.0,0.0,0.7962494675624641,oscillatory,early_high_late_low,172
,1.0,0.8922538318394492,23.0,50.666666666666664,1.0,0.5006215092321366,2.800428089078266,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",7.0,0.0,0.8243494404680578,oscillatory,early_high_late_low,173
,1.0,0.8829449394801846,22.0,37.0,1.4,0.5009395953877913,2.881258208202594,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.0,0.8462748143448325,oscillatory,early_high_late_low,174
,1.0,0.8595165243611542,69.0,77.0,0.6,0.4987983056521108,2.7778263344766154,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",5.0,0.0,0.9633818428657448,oscillatory,early_high_late_low,175
,1.0,0.8534121925260554,66.0,49.333333333333336,1.0,0.4986339597483533,2.730779930793501,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",2.0,0.0,1.216103598389574,oscillatory,early_high_late_low,176
,1.0,0.8369220537430961,60.0,49.666666666666664,1.0,0.5004652895769542,2.7136068742796904,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",29.0,0.0,0.7378870449132393,oscillatory,early_high_late_low,177
,1.0,0.9015380324254572,16.0,37.75,1.4,0.5018398245964257,2.729927489384933,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",4.0,0.0,0.574959574576069,oscillatory,early_high_late_low,178
,1.0,0.8470847202723263,36.0,49.333333333333336,1.0,0.49885903591369934,2.7654336971635507,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",27.0,0.0,0.8271656986371634,oscillatory,early_high_late_low,179
,1.0,0.8675432751019295,98.0,29.8,1.8,0.4997702482595726,2.680740079306859,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",3.0,0.0,1.1223815125616867,oscillatory,early_high_late_low,180
,1.0,0.8740764638314957,93.0,37.5,1.4,0.5029413769351314,2.77934213913741,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.0,0.637542559025374,oscillatory,early_high_late_low,181
,1.0,0.8641957235951667,67.0,75.5,0.6,0.49820947885324574,2.773185569352639,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.0,0.6592558621363551,oscillatory,early_high_late_low,182
,1.0,0.867434860273576,74.0,37.75,1.4,0.5020204983294999,2.74898042413376,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",5.0,0.0,0.7916662763172546,oscillatory,early_high_late_low,183
,1.0,0.8589452986188401,9.0,51.333333333333336,1.0,0.4962822098932757,2.7622572718670284,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.0,0.7174906963914474,oscillatory,early_high_late_low,184
,1.0,0.8614480730822971,29.0,25.166666666666668,2.2,0.49666701854802997,2.760402444787944,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",17.0,0.0,0.7170694128774927,oscillatory,early_high_late_low,185
,1.0,0.8760898916290336,45.0,38.25,1.4,0.501056507194722,2.7408511958137765,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",5.0,0.0,0.5687696511020119,oscillatory,early_high_late_low,186
,1.0,0.8504281474798037,91.0,25.333333333333332,2.2,0.5034736622435658,2.6736689903913127,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",25.0,0.0,0.7499566411330755,oscillatory,early_high_late_low,187
,1.0,0.8698363195875263,57.0,74.5,0.6,0.5013617542784929,2.79667760598725,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",23.0,0.0,1.168088818061566,oscillatory,early_high_late_low,188
,1.0,0.8589832850191402,26.0,30.0,1.8,0.5035029911088407,2.703583729351868,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.0,0.9131716448568472,oscillatory,early_high_late_low,189
,1.0,0.8607402472797077,42.0,38.0,1.4,0.49883467635048456,2.719944906010914,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",15.0,0.0,0.8519614218377513,oscillatory,early_high_late_low,190
,1.0,0.8708297967108944,10.0,25.0,2.2,0.49634682610257624,2.828444550478229,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",18.0,0.0,0.860040360382932,oscillatory,early_high_late_low,191
,1.0,0.8470316180667317,25.0,30.4,1.8,0.5031946592659935,2.737763676155371,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",29.0,0.0,0.9691538883269566,oscillatory,early_high_late_low,192
,1.0,0.86246087605614,24.0,38.0,1.4,0.5042793326269445,2.827160998234944,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",2.0,0.0,0.6449031741728929,oscillatory,early_high_late_low,193
,1.0,0.8673172505491514,8.0,76.5,0.6,0.49988726658499405,2.7800625471708744,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",30.0,0.0,0.9063269671749659,oscillatory,early_high_late_low,194
,1.0,0.8511971100295261,39.0,38.0,1.4,0.5011929251563638,2.8254896552609514,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",16.0,0.0,0.6222903127954665,oscillatory,early_high_late_low,195
,1.0,0.8690933744846747,6.0,29.4,1.8,0.5004392545448204,2.799800316265215,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",6.0,0.0,0.9368869102719692,oscillatory,early_high_late_low,196
,1.0,0.8630010262102832,45.0,75.5,0.6,0.5007211640699047,2.7192551042691786,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.0,1.1175369742826806,oscillatory,early_high_late_low,197
,1.0,0.865392754822478,51.0,30.0,1.8,0.502776467818994,2.8104548513880543,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",3.0,0.0,0.8519865588585385,oscillatory,early_high_late_low,198
,1.0,0.8759770947533387,94.0,49.666666666666664,1.0,0.501630242381018,2.747127567006574,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",15.0,0.0,0.6280634265900772,oscillatory,early_high_late_low,199
